Station ID,Latitude,Longitude,Name,Elevation,Weighted Average Weatherscore
78501099999,17.407306,-83.932694,"ISLAS DEL CISNE, HONDURAS",2,5.97802064535004
84501099999,-8.081411,-79.108761,"CAPITAN CARLOS MARTINEZ DE PINILLOS, PERU",32.3,5.97973755841844
84006099999,-1.5,-78.067,"RIO AMAZONAS, ECUADOR",1043,5.98460532239168
84217099999,-2.299167,-78.12075,"CORONEL E CARVAJAL, ECUADOR",1052.16,6.00533131325684
63333099999,11.0833333,39.7166667,"COMBOLCHA DESSIE, ETHIOPIA",1864,6.02035246582873
64892099999,6.039239,10.122639,"BAMENDA, CAMEROON",1239.01,6.02696670992587
84782099999,-18.053333,-70.275833,"CORONEL CARLOS CIRIANI SANTA ROSA INTERNATIONAL, PERU",468.78,6.03652422971594
85264099999,-18.4666666,-64.1,"VALLEGRANDE, BOLIVIA",1998,6.05319201520144
16717099999,37.9833333,23.5666666,"PIRAEUS, GREECE",2,6.05710406042314
63887099999,-7.668633,35.752114,"IRINGA, TANZANIA",1425.85,6.05803886116671
67775099999,-17.930219,31.094329,"ROBERT GABRIEL MUGABE INTERNATIONAL HARARE, ZIMBABWE",1489.56,6.05909803087318
42574099999,24.5333333,81.3,"REWA, INDIA",299,6.06628417493683
91962099999,-25.0666666,-130.1,"PITCAIRN ISLAND AWS B, PITCAIRN ISLANDS",265,6.06831281508705
48030099999,22.65,93.6333333,"HAKHA, BURMA",1865.98,6.10779175047942
60146099999,33.7166666,-7.4,"MOHAMMEDIA, MOROCCO",5,6.10794172294179
60020099999,28.45,-16.25,"STA. CRUZ DE TENERIFE, SPAIN",36,6.14856057034785
40450099999,23.7333333,44.6333333,"AL KHUSARIAH, SAUDI ARABIA",1080,6.15466757256034
99999993134,34.0236,-118.2911,"LOS ANGELES DOWNTOWN USC, CA US",54.6,6.17127064632108
68837099999,-33.8,25.6666666,"NGQURA COEGA, SOUTH AFRICA",46,6.20139481520785
63729099999,-1.3333333,31.8166667,"BUKOBA, TANZANIA",1137,6.21285408173078
