Station ID,Latitude,Longitude,Name,Elevation,Weighted Average Weatherscore
72493723289,37.46667,-122.11667,"PALO ALTO, CA US",2.1,2704.84363977149
72290399999,32.816,-117.14,"MONTGOMERY FIELD, CA US",130,2705.86043075519
72493593228,37.65886,-122.12116,"HAYWARD AIR TERMINAL, CA US",9.6,2713.95917651591
61901099999,-15.9333333,-5.6666666,"ST. HELENA IS., ST. HELENA",436,2714.68847484471
93012099999,-35.1333333,173.2666666,"KAITAIA OBSERVATORY, NEW ZEALAND",85,2717.3796385264
63695099999,0.0833333,37.65,"MERU, KENYA",1554,2718.74606335328
68346599999,-26.495644,29.979764,"ERMELO, SOUTH AFRICA",1737.36,2721.20934423682
85201099999,-16.513339,-68.192256,"EL ALTO INTERNATIONAL, BOLIVIA",4061.46,2724.39016345682
8533099999,37,-8.95,"SAGRES, PORTUGAL",26,2726.64859087724
74509023244,37.4058,-122.0481,"MOFFETT FEDERAL AIRFIELD, CA US",11.9,2733.63396695202
94759099999,-33.6833333,151.2333333,"TERREY HILLS AWS, AUSTRALIA",199,2737.23190587239
56751099999,25.7,100.1833333,"DALI, CHINA",1992,2738.15702306542
78719099999,14.3333333,-88.1666667,"LA ESPERANZA, HONDURAS",1100,2738.88463292057
72289799999,35.233,-120.633,"SAN LUIS CO REGIONAL, CA US",65,2739.30922300279
48802099999,22.35,103.8166667,"SA PA, VIETNAM",1581,2746.22644208493
8521099999,32.6833333,-16.7666666,"FUNCHAL S.CATARINA, PORTUGAL",58,2749.82782465598
84782099999,-18.053333,-70.275833,"CORONEL CARLOS CIRIANI SANTA ROSA INTERNATIONAL, PERU",468.78,2750.06436496167
86929099999,-25.5666666,-51.0833333,"INACIO MARTINS, BRAZIL",1261.5,2752.05964490076
8509099999,38.761842,-27.090797,"LAJES, PORTUGAL",54.86,2759.72042824599
42083099999,31.1,77.1666666,"SHIMLA, INDIA",2202,2763.49471774754
76679399999,19.436303,-99.072097,"LICENCIADO BENITO JUAREZ INTERNATIONAL, MEXICO",2229.91,2765.72667021023
63688099999,0.404458,35.2388992,"EL DORET INTERNATIONAL, KENYA",2150.06,2768.2935641594
42114099999,30.4,78.4833333,"TEHRI, INDIA",770,2774.87928789688
94638099999,-33.8333333,121.8925,"ESPERANCE, AUSTRALIA",27,2777.08372886804
95931099999,-36.6666666,149.8166666,"BEGA AWS, AUSTRALIA",42,2780.49556114935
46753099999,23.517,120.8,"MOUNT ALISAN, TAIWAN",2406,2788.79002141202
68926399999,-34.554861,20.250681,"OVERBERG, SOUTH AFRICA",15.84,2794.06008629396
63737099999,-1.1333333,35.8333333,"NAROK, KENYA",1890,2796.78116266681
44462099999,27.3,86.5,"OKHALDHUNGA, NEPAL",1720,2797.24548552016
97780099999,-3.9166667,136.3666667,"ENAROTALI, INDONESIA",1770,2800.95970645762
8551099999,41.6333333,-8.8,"VIANA DO CASTELO CHAPE, PORTUGAL",48,2801.43382766583
68368599999,-30.85,30.333,"MARGATE, SOUTH AFRICA",155,2802.87771268075
8505099999,38.519894,-28.715872,"HORTA, PORTUGAL",35.96,2803.94666474874
68287099999,-24.9333333,30.85,"GRASKOP, SOUTH AFRICA",1436,2809.19544018187
86889099999,-22.3330556,-42.6772222,"NOVA FRIBURGO, BRAZIL",1047.5,2812.30722683491
91964099999,-25.0666666,-130.1,"PITCAIRN ISLAND AWS, PITCAIRN ISLANDS",265,2813.43814630234
94647099999,-31.6797,128.8792,"EUCLA, AUSTRALIA",102.3,2814.10435830747
85508199999,-30.579999,-71.186666,"OVALLE ESCUELA AGRICOLA, CHILE",310,2816.37485743879
68939099999,-34.2166666,24.85,"CAPE ST FRANCIS, SOUTH AFRICA",7,2820.56556908758
95814099999,-35.7,139.3333333,"MENINGIE, AUSTRALIA",3,2820.88516283024
93515099999,-41.7333333,171.5666666,"WESTPORT AERODROME, NEW ZEALAND",5,2827.54656614015
72494023234,37.61962,-122.36562,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",3.2,2828.95801975038
68372099999,-26.9333333,29.2333333,"STANDERTON, SOUTH AFRICA",1564,2833.66457401073
8011099999,43.563567,-6.034622,"ASTURIAS, SPAIN",126.79,2833.80735786598
72295503174,33.80338,-118.33961,"TORRANCE, CA US",29.6,2835.6873320332
56462099999,29,101.5,"JIULONG, CHINA",2994,2871.99570619836
8002099999,43.302061,-8.377256,"A CORUNA, SPAIN",98.45,2872.23695921879
60250099999,30.381353,-9.546311,"INEZGANE, MOROCCO",27.12,2878.85788099682
